종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"039490","키움증권","KOSPI","증권","99300","-800","-0.80","2603597640900"
"014580","태경비케이","KOSPI","비금속광물","6470","290","4.69","178462657000"
"015890","태경산업","KOSPI","화학","6910","250","3.75","201970662500"
"006890","태경케미컬","KOSPI","화학","13900","250","1.83","161240000000"
"003240","태광산업","KOSPI","화학","782000","0","0.00","870678800000"
"011280","태림포장","KOSPI","종이목재","2950","45","1.55","208877523000"
"004100","태양금속","KOSPI","운수장비","1642","-19","-1.14","60261400000"
"004105","태양금속우","KOSPI","운수장비","3515","-135","-3.70","11599500000"
"009410","태영건설","KOSPI","건설업","4370","40","0.92","169989058260"
"009415","태영건설우","KOSPI","건설업","6810","-100","-1.45","8867587020"
"001420","태원물산","KOSPI","운수장비","5030","70","1.41","38228000000"
"007980","태평양물산","KOSPI","섬유의복","1680","-13","-0.77","81708599280"
"055490","테이팩스","KOSPI","화학","63000","-200","-0.32","297211950000"
"078000","텔코웨어","KOSPI","서비스업","9570","180","1.92","92854896420"
"214420","토니모리","KOSPI","화학","4585","-175","-3.68","110291253415"
"019180","티에이치엔","KOSPI","전기전자","3535","20","0.57","63630000000"
"363280","티와이홀딩스","KOSPI","기타금융","12370","70","0.57","629995045160"
"36328K","티와이홀딩스우","KOSPI","기타금융","13100","20","0.15","16444927800"
"091810","티웨이항공","KOSPI","운수창고업","3425","-70","-2.00","665868881600"
"004870","티웨이홀딩스","KOSPI","비금속광물","610","4","0.66","66778021870"
"005690","파미셀","KOSPI","의약품","9770","140","1.45","586365738280"
"036580","팜스코","KOSPI","음식료품","3915","-10","-0.25","143789896845"
"004720","팜젠사이언스","KOSPI","의약품","6430","120","1.90","101792622700"
"028670","팬오션","KOSPI","운수창고업","6250","-120","-1.88","3341059450000"
"010820","퍼스텍","KOSPI","기계","3310","25","0.76","159083432600"
"016800","퍼시스","KOSPI","기타제조업","30250","200","0.67","347875000000"
"001020","페이퍼코리아","KOSPI","종이목재","1366","96","7.56","64976262460"
"090080","평화산업","KOSPI","운수장비","1235","18","1.48","67804289865"
"010770","평화홀딩스","KOSPI","운수장비","3535","25","0.71","51701022310"
"058430","포스코스틸리온","KOSPI","철강금속","37250","500","1.36","223500000000"
"047050","포스코인터내셔널","KOSPI","유통업","22500","-100","-0.44","3958262730000"
"003670","포스코케미칼","KOSPI","비금속광물","260500","26000","11.09","20179168810000"
"017810","풀무원","KOSPI","음식료품","10700","-30","-0.28","407889799400"
"103140","풍산","KOSPI","철강금속","37450","150","0.40","1049509211100"
"005810","풍산홀딩스","KOSPI","기타금융","37900","5000","15.20","378944211200"
"950210","프레스티지바이오파마","KOSPI","서비스업","10490","90","0.87","630408665950"
"009810","플레이그램","KOSPI","유통업","820","0","0.00","97658619960"
"086790","하나금융지주","KOSPI","기타금융","43800","350","0.81","12960572248800"
"293480","하나제약","KOSPI","의약품","14900","-10","-0.07","264816895400"
"039130","하나투어","KOSPI","서비스업","63500","100","0.16","1018488247500"
"352820","하이브","KOSPI","서비스업","188500","-3300","-1.72","7795113449500"
"071090","하이스틸","KOSPI","철강금속","4610","-60","-1.28","93082681310"
"019490","하이트론","KOSPI","전기전자","2470","0","0.00","23739723280"
"000080","하이트진로","KOSPI","음식료품","23550","-150","-0.63","1651646539050"
"000087","하이트진로2우B","KOSPI","음식료품","16010","-120","-0.74","18093509380"
"000140","하이트진로홀딩스","KOSPI","기타금융","9850","-50","-0.51","228586635250"
"000145","하이트진로홀딩스우","KOSPI","기타금융","13990","0","0.00","6586631900"
"152550","한국ANKOR유전","KOSPI","기타금융","175","40","29.63","12253500000"
"036460","한국가스공사","KOSPI","전기가스업","27950","100","0.36","2580148350000"
"005430","한국공항","KOSPI","운수창고업","42700","-550","-1.27","135203358500"
"071050","한국금융지주","KOSPI","기타금융","59900","-500","-0.83","3337986920800"
"071055","한국금융지주우","KOSPI","기타금융","44500","-500","-1.11","260692169500"
"010040","한국내화","KOSPI","비금속광물","3090","75","2.49","126897221580"
"025540","한국단자","KOSPI","전기전자","57900","-300","-0.52","603028500000"
"004090","한국석유","KOSPI","비금속광물","11100","200","1.83","140904732000"
"002200","한국수출포장","KOSPI","종이목재","34300","950","2.85","137200000000"
"002960","한국쉘석유","KOSPI","화학","236000","0","0.00","306800000000"
"000240","한국앤컴퍼니","KOSPI","기타금융","13280","-10","-0.08","1260739987200"
"123890","한국자산신탁","KOSPI","기타금융","2975","-15","-0.50","368833812200"
"015760","한국전력","KOSPI","전기가스업","17900","-120","-0.67","11491156978300"
"006200","한국전자홀딩스","KOSPI","기타금융","1213","-6","-0.49","56772203968"
"009540","한국조선해양","KOSPI","운수장비","79700","-800","-0.99","5640617345200"
"023350","한국종합기술","KOSPI","서비스업","6750","-360","-5.06","73912500000"
"025890","한국주강","KOSPI","기계","3385","85","2.58","38281841715"
"000970","한국주철관","KOSPI","철강금속","7190","30","0.42","163935595000"
"104700","한국철강","KOSPI","철강금속","7550","-40","-0.53","320497500000"
"017960","한국카본","KOSPI","기계","11270","-160","-1.40","495437731390"
"161890","한국콜마","KOSPI","화학","41300","-400","-0.96","944992734000"
"024720","한국콜마홀딩스","KOSPI","기타금융","16550","260","1.60","307444699450"
"161390","한국타이어앤테크놀로지","KOSPI","화학","36750","-1100","-2.91","4552408785750"
"034830","한국토지신탁","KOSPI","기타금융","1311","6","0.46","331013380530"
"007280","한국특강","KOSPI","철강금속","2135","-35","-1.61","129358791730"
"168490","한국패러랠","KOSPI","기타금융","2060","5","0.24","164841200000"
"010100","한국프랜지","KOSPI","운수장비","2940","15","0.51","89524234800"
"047810","한국항공우주","KOSPI","운수장비","45000","-500","-1.10","4386379815000"
"123690","한국화장품","KOSPI","유통업","8220","-90","-1.08","132078960000"
"003350","한국화장품제조","KOSPI","화학","30650","-1250","-3.92","138905800000"
"011500","한농화성","KOSPI","화학","16690","-1200","-6.71","260982230980"
"002390","한독","KOSPI","의약품","16520","450","2.80","227373565160"
"053690","한미글로벌","KOSPI","서비스업","30200","150","0.50","330918010000"
"042700","한미반도체","KOSPI","기계","16230","370","2.33","1579816871460"
"008930","한미사이언스","KOSPI","기타금융","34600","2550","7.96","2420510124000"
"128940","한미약품","KOSPI","의약품","266000","3000","1.14","3341534028000"
"009240","한샘","KOSPI","유통업","53900","400","0.75","1268478719200"
"020000","한섬","KOSPI","섬유의복","25700","-200","-0.77","632991000000"
"003680","한성기업","KOSPI","음식료품","5880","50","0.86","36511948200"
"105630","한세실업","KOSPI","섬유의복","17780","990","5.90","711200000000"
"069640","한세엠케이","KOSPI","유통업","2800","110","4.09","84298205600"
"016450","한세예스24홀딩스","KOSPI","섬유의복","4910","165","3.48","196400000000"
"010420","한솔PNS","KOSPI","유통업","1698","40","2.41","34797134376"
"009180","한솔로지스틱스","KOSPI","운수창고업","3090","-50","-1.59","84905243250"
"213500","한솔제지","KOSPI","종이목재","12300","-50","-0.40","292747084800"
"014680","한솔케미칼","KOSPI","화학","211000","0","0.00","2391726145000"
"004710","한솔테크닉스","KOSPI","전기전자","6390","140","2.24","205182120420"
"004150","한솔홀딩스","KOSPI","기타금융","3515","20","0.57","147660148155"
"025750","한솔홈데코","KOSPI","종이목재","1125","8","0.72","90635792625"
"004960","한신공영","KOSPI","건설업","8830","130","1.49","102169298660"
"011700","한신기계","KOSPI","기계","6370","-60","-0.93","206681981870"
"001750","한양증권","KOSPI","증권","8970","-20","-0.22","114174949980"
"001755","한양증권우","KOSPI","증권","13150","330","2.57","6903750000"
"018880","한온시스템","KOSPI","기계","9230","-310","-3.25","4926974000000"
"009420","한올바이오파마","KOSPI","의약품","19240","1530","8.64","1005109875120"
"014130","한익스프레스","KOSPI","운수창고업","5510","-80","-1.43","66120000000"
"300720","한일시멘트","KOSPI","비금속광물","11840","-120","-1.00","820056633600"
"002220","한일철강","KOSPI","철강금속","3270","-5","-0.15","87300694200"
"006390","한일현대시멘트","KOSPI","비금속광물","17700","80","0.45","342099794400"
"003300","한일홀딩스","KOSPI","비금속광물","11250","-20","-0.18","346869945000"
"051600","한전KPS","KOSPI","건설업","33400","-400","-1.18","1503000000000"
"052690","한전기술","KOSPI","서비스업","64400","-1400","-2.13","2461368000000"
"130660","한전산업","KOSPI","서비스업","8030","60","0.75","261778000000"
"002320","한진","KOSPI","운수창고업","20650","-100","-0.48","308668518200"
"003480","한진중공업홀딩스","KOSPI","전기가스업","3850","0","0.00","113689776200"
"180640","한진칼","KOSPI","운수창고업","44950","450","1.01","3000942730200"
"18064K","한진칼우","KOSPI","운수창고업","31050","0","0.00","16666584300"
"005110","한창","KOSPI","유통업","857","-2","-0.23","68042087476"
"009460","한창제지","KOSPI","종이목재","1410","4","0.28","84131155260"
"372910","한컴라이프케어","KOSPI","의료정밀","6000","140","2.39","166046436000"
"000880","한화","KOSPI","화학","25950","-200","-0.76","1945179173250"
"00088K","한화3우B","KOSPI","화학","14000","-80","-0.57","314608000000"
"088350","한화생명","KOSPI","보험","2660","-10","-0.37","2310289800000"
"000370","한화손해보험","KOSPI","보험","4800","65","1.37","560346792000"
"009830","한화솔루션","KOSPI","화학","41600","0","0.00","7957185475200"
"009835","한화솔루션우","KOSPI","화학","38050","0","0.00","109043537800"
"272210","한화시스템","KOSPI","전기전자","12760","80","0.63","2410611403640"
"012450","한화에어로스페이스","KOSPI","운수장비","97300","900","0.93","4926299000000"
"000885","한화우","KOSPI","화학","33600","-300","-0.88","16104278400"
"003530","한화투자증권","KOSPI","증권","2875","-30","-1.03","616824853125"
"003535","한화투자증권우","KOSPI","증권","5840","-80","-1.35","28032000000"
"195870","해성디에스","KOSPI","전기전자","47250","-1050","-2.17","803250000000"
"101530","해태제과식품","KOSPI","음식료품","6440","-50","-0.77","187512333680"
"143210","핸즈코퍼레이션","KOSPI","운수장비","3110","10","0.32","67994763480"
"000720","현대건설","KOSPI","건설업","36550","0","0.00","4070053210750"
"267270","현대건설기계","KOSPI","기계","56000","100","0.18","1103244408000"
"000725","현대건설우","KOSPI","건설업","53200","-600","-1.12","56109667600"
"005440","현대그린푸드","KOSPI","유통업","7250","0","0.00","708357494500"
"086280","현대글로비스","KOSPI","운수창고업","158600","-2200","-1.37","5947500000000"
"042670","현대두산인프라코어","KOSPI","기계","8490","-90","-1.05","1679011359390"
"064350","현대로템","KOSPI","운수장비","25300","-100","-0.39","2761300012900"
"079430","현대리바트","KOSPI","기타제조업","8870","-30","-0.34","182147951340"
"012330","현대모비스","KOSPI","운수장비","218000","-1000","-0.46","20554150492000"
"010620","현대미포조선","KOSPI","운수장비","70200","-600","-0.85","2803938859800"
"069960","현대백화점","KOSPI","유통업","54600","-300","-0.55","1277773278600"
"004560","현대비앤지스틸","KOSPI","철강금속","11780","260","2.26","177628393580"
"004565","현대비앤지스틸우","KOSPI","철강금속","51100","-400","-0.78","5613437200"
"004310","현대약품","KOSPI","의약품","5040","45","0.90","161280000000"
"322000","현대에너지솔루션","KOSPI","전기전자","59200","5700","10.65","663040000000"
"017800","현대엘리베이","KOSPI","기계","27700","-200","-0.72","1130580790700"
"307950","현대오토에버","KOSPI","서비스업","113000","-2700","-2.33","3098909966000"
"011210","현대위아","KOSPI","운수장비","56600","-700","-1.22","1539241697800"
"267260","현대일렉트릭","KOSPI","전기전자","42050","-50","-0.12","1515782026750"
"004020","현대제철","KOSPI","철강금속","35700","-100","-0.28","4764014524500"
"329180","현대중공업","KOSPI","운수장비","100200","-1900","-1.86","8895066223200"
"005380","현대차","KOSPI","운수장비","175100","-2400","-1.35","37039166700600"
"005387","현대차2우B","KOSPI","운수장비","94000","-500","-0.53","3395336118000"
"005389","현대차3우B","KOSPI","운수장비","89600","-500","-0.55","215438540800"
"005385","현대차우","KOSPI","운수장비","93900","-100","-0.11","2264221874100"
"001500","현대차증권","KOSPI","증권","9170","-10","-0.11","290804193540"
"011760","현대코퍼레이션","KOSPI","유통업","16250","180","1.12","214970697500"
"227840","현대코퍼레이션홀딩스","KOSPI","유통업","11130","50","0.45","101292304680"
"126560","현대퓨처넷","KOSPI","통신업","3070","135","4.60","338323041150"
"001450","현대해상","KOSPI","보험","34000","150","0.44","3039600000000"
"057050","현대홈쇼핑","KOSPI","유통업","50500","400","0.80","606000000000"
"093240","형지엘리트","KOSPI","섬유의복","1373","5","0.37","42775537654"
"003010","혜인","KOSPI","유통업","7210","170","2.41","91658905870"
"111110","호전실업","KOSPI","섬유의복","8650","-20","-0.23","84337361600"
"008770","호텔신라","KOSPI","유통업","77400","-1000","-1.28","3037804565400"
"008775","호텔신라우","KOSPI","유통업","60000","-400","-0.66","45112740000"
"002460","화성산업","KOSPI","건설업","10200","160","1.59","103530000000"
"378850","화승알앤에이","KOSPI","운수장비","4210","90","2.18","79963152830"
"241590","화승엔터프라이즈","KOSPI","기타제조업","9550","290","3.13","578627585800"
"006060","화승인더","KOSPI","화학","4060","70","1.75","224599200000"
"013520","화승코퍼레이션","KOSPI","운수장비","1841","86","4.90","92144354932"
"010690","화신","KOSPI","운수장비","9770","-130","-1.31","341172405700"
"133820","화인베스틸","KOSPI","철강금속","2090","-15","-0.71","62244256690"
"010660","화천기계","KOSPI","기계","2965","-20","-0.67","65230000000"
"000850","화천기공","KOSPI","기계","35400","100","0.28","77880000000"
"016580","환인제약","KOSPI","의약품","17120","150","0.88","318433198400"
"032560","황금에스티","KOSPI","철강금속","8010","190","2.43","136170000000"
"004800","효성","KOSPI","기타금융","67400","-300","-0.44","1420187085000"
"094280","효성ITX","KOSPI","서비스업","14690","-200","-1.34","169789958000"
"298040","효성중공업","KOSPI","전기전자","76600","1300","1.73","714260376800"
"298050","효성첨단소재","KOSPI","화학","438000","-4500","-1.02","1962217224000"
"298020","효성티앤씨","KOSPI","화학","448500","-5000","-1.10","1940965377000"
"298000","효성화학","KOSPI","화학","144500","-200","-0.14","460973207000"
"093370","후성","KOSPI","화학","13480","-320","-2.32","1271866361920"
"081660","휠라홀딩스","KOSPI","유통업","39650","0","0.00","2408825602300"
"005870","휴니드","KOSPI","전기전자","6360","160","2.58","89777855400"
"079980","휴비스","KOSPI","화학","4935","175","3.68","170257500000"
"005010","휴스틸","KOSPI","철강금속","6230","-320","-4.89","350051707250"
"000540","흥국화재","KOSPI","보험","3790","130","3.55","243479624550"
"000547","흥국화재2우B","KOSPI","보험","19670","50","0.25","3021312000"
"000545","흥국화재우","KOSPI","보험","6920","-50","-0.72","5314560000"
"003280","흥아해운","KOSPI","운수창고업","1485","1","0.07","357030975015"
