종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"030960","양지사","KOSDAQ","출판·매체복제","23650","-400","-1.66","377927000000"
"073570","어반리튬","KOSDAQ","기타제조","16420","3420","26.31","454252058780"
"102120","어보브반도체","KOSDAQ","반도체","10640","-280","-2.56","189187211920"
"263540","어스앤에어로스페이스","KOSDAQ","운송장비·부품","10880","0","0.00","22875711360"
"238120","얼라인드","KOSDAQ","의료·정밀기기","8980","130","1.47","64561243040"
"019990","에너토크","KOSDAQ","기계·장비","10080","80","0.80","98341367040"
"270660","에브리봇","KOSDAQ","일반전기전자","17730","-140","-0.78","216152493660"
"038680","에스넷","KOSDAQ","컴퓨터서비스","5880","20","0.34","106292466000"
"217480","에스디생명공학","KOSDAQ","화학","595","-213","-26.36","25352153890"
"121890","에스디시스템","KOSDAQ","정보기기","739","0","0.00","9375042680"
"097780","에스맥","KOSDAQ","운송장비·부품","1275","-17","-1.32","68403470775"
"389500","에스비비테크","KOSDAQ","기계·장비","52700","-3000","-5.39","325417440800"
"042110","에스씨디","KOSDAQ","일반전기전자","2180","-5","-0.23","105358449520"
"298060","에스씨엠생명과학","KOSDAQ","제약","9700","20","0.21","117745293000"
"065420","에스아이리소스","KOSDAQ","광업","520","20","4.00","35399616720"
"103230","에스앤더블류","KOSDAQ","기계·장비","2505","0","0.00","18036000000"
"260970","에스앤디","KOSDAQ","음식료·담배","16540","290","1.78","67142806800"
"101490","에스앤에스텍","KOSDAQ","반도체","33300","-700","-2.06","714333185100"
"095910","에스에너지","KOSDAQ","IT부품","3290","230","7.52","64169814870"
"275630","에스에스알","KOSDAQ","소프트웨어","5910","-150","-2.48","35566314990"
"031330","에스에이엠티","KOSDAQ","유통","3015","115","3.97","301485127005"
"060540","에스에이티","KOSDAQ","통신장비","2370","-125","-5.01","61935935220"
"351320","에스에이티이엔지","KOSDAQ","IT부품","3705","100","2.77","81568857630"
"056190","에스에프에이","KOSDAQ","기계·장비","37300","600","1.63","1339396748000"
"080000","에스엔유","KOSDAQ","기계·장비","3735","10","0.27","128195919450"
"214310","에스엘바이오닉스","KOSDAQ","반도체","306","0","0.00","22516276518"
"041510","에스엠","KOSDAQ","오락·문화","149700","19600","15.07","3564417029700"
"007820","에스엠코어","KOSDAQ","기계·장비","6760","70","1.05","135429474960"
"109610","에스와이","KOSDAQ","금속","3365","-35","-1.03","164573401000"
"306040","에스제이그룹","KOSDAQ","섬유·의류","16060","-290","-1.77","158445197680"
"100090","에스케이오션플랜트","KOSDAQ","금속","22200","2100","10.45","1181817266400"
"435870","에스케이증권제8호스팩","KOSDAQ","금융","2170","15","0.70","8072400000"
"096630","에스코넥","KOSDAQ","IT부품","1198","77","6.87","79403395674"
"069510","에스텍","KOSDAQ","일반전기전자","8550","170","2.03","93280500000"
"041910","에스텍파마","KOSDAQ","제약","8300","30","0.36","98755582900"
"234300","에스트래픽","KOSDAQ","소프트웨어","4595","-65","-1.39","120085417540"
"039440","에스티아이","KOSDAQ","반도체","11900","-250","-2.06","188377000000"
"098660","에스티오","KOSDAQ","섬유·의류","2640","-20","-0.75","33002576640"
"052020","에스티큐브","KOSDAQ","IT부품","17100","100","0.59","775914073200"
"237690","에스티팜","KOSDAQ","제약","79900","2000","2.57","1502821122500"
"050760","에스폴리텍","KOSDAQ","화학","2660","40","1.53","43450243480"
"288620","에스퓨얼셀","KOSDAQ","일반전기전자","23800","850","3.70","163608720800"
"317830","에스피시스템스","KOSDAQ","기계·장비","9760","-210","-2.11","89607145600"
"058610","에스피지","KOSDAQ","IT부품","18780","-470","-2.44","416490820800"
"043340","에쎈테크","KOSDAQ","기계·장비","961","28","3.00","69192000000"
"187660","에이디엠코리아","KOSDAQ","기타서비스","2375","50","2.15","51861093750"
"054630","에이디칩스","KOSDAQ","기타제조","597","-24","-3.86","47586548217"
"200710","에이디테크놀로지","KOSDAQ","반도체","21550","-1550","-6.71","289256491250"
"096690","에이루트","KOSDAQ","정보기기","488","-7","-1.41","78560166624"
"298380","에이비엘바이오","KOSDAQ","제약","22200","1300","6.22","1060898350800"
"203400","에이비온","KOSDAQ","기타서비스","6470","10","0.15","121928683390"
"195990","에이비프로바이오","KOSDAQ","기계·장비","401","12","3.08","109749578121"
"003800","에이스침대","KOSDAQ","기타제조","33950","-50","-0.15","376505500000"
"088800","에이스테크","KOSDAQ","통신장비","5520","-10","-0.18","247991922960"
"241840","에이스토리","KOSDAQ","오락·문화","24000","-100","-0.41","228959856000"
"312610","에이에프더블류","KOSDAQ","일반전기전자","4090","-65","-1.56","82850671920"
"072990","에이치시티","KOSDAQ","기타서비스","8590","-100","-1.15","60744339620"
"227100","에이치앤비디자인","KOSDAQ","일반전기전자","3785","-70","-1.82","41683909770"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","21550","450","2.13","116200078250"
"353070","에이치엠씨제4호스팩","KOSDAQ","금융","2020","0","0.00","8706200000"
"353060","에이치엠씨제5호스팩","KOSDAQ","금융","2050","0","0.00","10485750000"
"148930","에이치와이티씨","KOSDAQ","IT부품","11150","-650","-5.51","112561624950"
"044780","에이치케이","KOSDAQ","기계·장비","2290","70","3.15","42378252230"
"357230","에이치피오","KOSDAQ","음식료·담배","8560","30","0.35","170670649600"
"071670","에이테크솔루션","KOSDAQ","기계·장비","11570","-300","-2.53","115700000000"
"045660","에이텍","KOSDAQ","정보기기","9030","60","0.67","74587800000"
"224110","에이텍티앤","KOSDAQ","정보기기","11800","0","0.00","63012000000"
"230980","에이트원","KOSDAQ","출판·매체복제","747","0","0.00","55588616793"
"021080","에이티넘인베스트","KOSDAQ","금융","2715","-15","-0.55","130320000000"
"089530","에이티세미콘","KOSDAQ","반도체","671","-21","-3.03","48498808413"
"200470","에이팩트","KOSDAQ","반도체","3825","60","1.59","162035005725"
"262260","에이프로","KOSDAQ","일반전기전자","14040","0","0.00","202746627720"
"109960","에이프로젠 H&G","KOSDAQ","유통","289","-2","-0.69","51642917713"
"397030","에이프릴바이오","KOSDAQ","기타서비스","20450","2400","13.30","216997506250"
"089970","에이피티씨","KOSDAQ","기계·장비","11490","-180","-1.54","275537036550"
"230240","에치에프알","KOSDAQ","통신장비","33900","400","1.19","457277981400"
"230360","에코마케팅","KOSDAQ","기타서비스","12700","-420","-3.20","411073968300"
"038870","에코바이오","KOSDAQ","기타서비스","4940","40","0.82","58312189780"
"101360","에코앤드림","KOSDAQ","화학","35250","900","2.62","374659419000"
"128540","에코캡","KOSDAQ","운송장비·부품","5100","550","12.09","136121346000"
"086520","에코프로","KOSDAQ","금융","292000","-17500","-5.65","7519114172000"
"247540","에코프로비엠","KOSDAQ","일반전기전자","205500","-11500","-5.30","20098176192000"
"383310","에코프로에이치엔","KOSDAQ","화학","76200","5700","8.09","1166235818400"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","3235","-30","-0.92","110537911950"
"073540","에프알텍","KOSDAQ","통신장비","2775","-5","-0.18","31635000000"
"064850","에프앤가이드","KOSDAQ","기타서비스","7250","50","0.69","87580000000"
"064090","에프앤리퍼블릭","KOSDAQ","유통","2215","15","0.68","30072454735"
"036810","에프에스티","KOSDAQ","반도체","21250","-1050","-4.71","462331766250"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","5580","100","1.82","84922890480"
"083500","에프엔에스테크","KOSDAQ","기계·장비","8630","-70","-0.80","73274930860"
"054940","엑사이엔씨","KOSDAQ","건설","1416","2","0.14","46973743968"
"043090","엑서지21","KOSDAQ","유통","1247","79","6.76","61892450760"
"950130","엑세스바이오","KOSDAQ","제약","10060","150","1.51","365334201620"
"205100","엑셈","KOSDAQ","소프트웨어","4970","-210","-4.05","180819896810"
"070300","엑스큐어","KOSDAQ","소프트웨어","3230","-5","-0.15","23792419020"
"092870","엑시콘","KOSDAQ","반도체","9650","60","0.63","104690891050"
"317870","엔바이오니아","KOSDAQ","기타제조","6010","-60","-0.99","47329657510"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","4000","-25","-0.62","131298848000"
"236810","엔비티","KOSDAQ","기타서비스","6700","-30","-0.45","113735354200"
"333620","엔시스","KOSDAQ","일반전기전자","12730","140","1.11","134382259120"
"101400","엔시트론","KOSDAQ","반도체","702","0","0.00","36742206150"
"031860","엔에스엔","KOSDAQ","유통","474","-42","-8.14","41035183932"
"391060","엔에이치스팩20호","KOSDAQ","금융","2000","0","0.00","51000000000"
"396770","엔에이치스팩22호","KOSDAQ","금융","3850","-35","-0.90","24794000000"
"422040","엔에이치스팩23호","KOSDAQ","금융","2015","0","0.00","14427400000"
"437780","엔에이치스팩24호","KOSDAQ","금융","2195","5","0.23","11040850000"
"438580","엔에이치스팩25호","KOSDAQ","금융","2345","25","1.08","7081900000"
"439410","엔에이치스팩26호","KOSDAQ","금융","2075","5","0.24","18260000000"
"440820","엔에이치스팩27호","KOSDAQ","금융","2085","5","0.24","16263000000"
"265740","엔에프씨","KOSDAQ","화학","9100","-230","-2.47","81279380000"
"354200","엔젠바이오","KOSDAQ","기타서비스","8300","90","1.10","104175059600"
"419080","엔젯","KOSDAQ","기계·장비","16370","370","2.31","172176664290"
"208860","엔지스테크널러지","KOSDAQ","소프트웨어","2205","0","0.00","25233717915"
"183490","엔지켐생명과학","KOSDAQ","제약","1630","29","1.81","137389567140"
"182400","엔케이맥스","KOSDAQ","제약","10910","-790","-6.75","434492484690"
"348370","엔켐","KOSDAQ","화학","66700","-2100","-3.05","1054681410500"
"069410","엔텔스","KOSDAQ","소프트웨어","6710","-190","-2.75","68742769040"
"227950","엔투텍","KOSDAQ","기계·장비","791","182","29.89","79338669221"
"291230","엔피","KOSDAQ","기타서비스","6750","-280","-3.98","279250834500"
"198080","엔피디","KOSDAQ","IT부품","2435","-45","-1.81","52438175475"
"048830","엔피케이","KOSDAQ","화학","1865","5","0.27","34920116395"
"096870","엘디티","KOSDAQ","반도체","3855","-10","-0.26","25745232000"
"376190","엘비루셈","KOSDAQ","반도체","7620","-100","-1.30","187452000000"
"061970","엘비세미콘","KOSDAQ","반도체","7300","-110","-1.48","319627521600"
"138690","엘아이에스","KOSDAQ","반도체","982","0","0.00","22849431320"
"290650","엘앤씨바이오","KOSDAQ","제약","24500","-50","-0.20","555779829500"
"066970","엘앤에프","KOSDAQ","IT부품","245000","-13000","-5.04","8824487420000"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","7260","-70","-0.95","97325084340"
"073110","엘엠에스","KOSDAQ","IT부품","8160","10","0.12","72589360800"
"083310","엘오티베큠","KOSDAQ","반도체","12550","-50","-0.40","223515914150"
"037950","엘컴텍","KOSDAQ","IT부품","1193","19","1.62","100745890167"
"170920","엘티씨","KOSDAQ","반도체","11760","-660","-5.31","94841636400"
"058630","엠게임","KOSDAQ","디지털컨텐츠","9070","300","3.42","177262964390"
"058970","엠로","KOSDAQ","소프트웨어","23850","-600","-2.45","267409062000"
"019590","엠벤처투자","KOSDAQ","금융","791","-3","-0.38","66965149559"
"169330","엠브레인","KOSDAQ","기타서비스","3540","85","2.46","64381689720"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","13150","-530","-3.87","421970455200"
"009780","엠에스씨","KOSDAQ","음식료·담배","6350","30","0.47","111760000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","5680","80","1.43","247919765280"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","895","-29","-3.14","27093135700"
"033160","엠케이전자","KOSDAQ","반도체","15340","-790","-4.90","334529949260"
"347890","엠투아이","KOSDAQ","정보기기","9670","30","0.31","162438632680"
"033310","엠투엔","KOSDAQ","금속","4505","-30","-0.66","181741750655"
"259630","엠플러스","KOSDAQ","기계·장비","11690","-50","-0.43","143581279380"
"065150","엠피대산","KOSDAQ","유통","357","-9","-2.46","44725818585"
"050540","엠피씨플러스","KOSDAQ","기타서비스","822","0","0.00","5316767514"
"115960","연우","KOSDAQ","화학","17540","-340","-1.90","217460920000"
"060850","영림원소프트랩","KOSDAQ","소프트웨어","11200","-90","-0.80","91067200000"
"007530","영신금속","KOSDAQ","금속","3460","-5","-0.14","66343603920"
"143540","영우디에스피","KOSDAQ","반도체","1420","12","0.85","63331850900"
"112290","영창케미칼","KOSDAQ","반도체","13580","290","2.18","137301201100"
"036560","영풍정밀","KOSDAQ","기계·장비","13570","460","3.51","213727500000"
"265560","영화테크","KOSDAQ","운송장비·부품","12740","-10","-0.08","136192893200"
"036000","예림당","KOSDAQ","출판·매체복제","1997","-3","-0.15","45999451169"
"250930","예선테크","KOSDAQ","화학","1105","-13","-1.16","36465486200"
"053280","예스24","KOSDAQ","인터넷","5440","0","0.00","136000000000"
"122640","예스티","KOSDAQ","반도체","8800","100","1.15","158856280000"
"900300","오가닉티코스메틱","KOSDAQ","금융","231","1","0.43","42795864111"
"045060","오공","KOSDAQ","화학","3390","-15","-0.44","57433291860"
"080520","오디텍","KOSDAQ","반도체","5500","10","0.18","64606349500"
"039830","오로라","KOSDAQ","기타서비스","7930","30","0.38","85349717700"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","18150","-450","-2.42","170002737300"
"046120","오르비텍","KOSDAQ","기타서비스","4370","40","0.92","118290760880"
"014940","오리엔탈정공","KOSDAQ","기계·장비","2620","45","1.75","119402991820"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","1136","-27","-2.32","36059948032"
"010470","오리콤","KOSDAQ","기타서비스","15020","-750","-4.76","179865251000"
"417860","오브젠","KOSDAQ","소프트웨어","51300","-4500","-8.06","199032457500"
"352910","오비고","KOSDAQ","소프트웨어","13540","-700","-4.92","164728899220"
"053980","오상자이엘","KOSDAQ","컴퓨터서비스","5210","90","1.76","92466465220"
"052420","오성첨단소재","KOSDAQ","IT부품","1647","-11","-0.66","114495724368"
"241790","오션브릿지","KOSDAQ","반도체","14390","680","4.96","143937903260"
"039200","오스코텍","KOSDAQ","제약","18600","820","4.61","683418144600"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","3265","-110","-3.26","57732781330"
"031510","오스템","KOSDAQ","운송장비·부품","1626","-2","-0.12","45528000000"
"048260","오스템임플란트","KOSDAQ","의료·정밀기기","187100","0","0.00","2817758368300"
"368970","오에스피","KOSDAQ","음식료·담배","7610","-150","-1.93","71124277600"
"138080","오이솔루션","KOSDAQ","통신장비","19700","-120","-0.61","209294671500"
"080580","오킨스전자","KOSDAQ","반도체","18730","-840","-4.29","331133251540"
"067170","오텍","KOSDAQ","운송장비·부품","5730","70","1.24","88193896650"
"353590","오토앤","KOSDAQ","유통","12120","-170","-1.38","156051908400"
"173130","오파스넷","KOSDAQ","소프트웨어","8790","-310","-3.41","104253179700"
"049480","오픈베이스","KOSDAQ","컴퓨터서비스","3485","-75","-2.11","109507004755"
"394280","오픈엣지테크놀로지","KOSDAQ","소프트웨어","23200","-1200","-4.92","490964756800"
"309930","오하임아이엔티","KOSDAQ","유통","2670","-40","-1.48","56668469820"
"244460","올리패스","KOSDAQ","제약","5190","-440","-7.82","154798180410"
"226950","올릭스","KOSDAQ","기타서비스","22900","1300","6.02","313802364000"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","1743","17","0.98","80961225765"
"131030","옵투스제약","KOSDAQ","제약","6050","-20","-0.33","97726630100"
"082210","옵트론텍","KOSDAQ","IT부품","3510","110","3.24","85938646950"
"109080","옵티시스","KOSDAQ","통신장비","15700","-50","-0.32","88485200000"
"380540","옵티코어","KOSDAQ","통신장비","2350","-100","-4.08","61573184250"
"153710","옵티팜","KOSDAQ","제약","7300","30","0.41","107090693400"
"321820","와이더플래닛","KOSDAQ","출판·매체복제","6450","-250","-3.73","44558418900"
"122990","와이솔","KOSDAQ","반도체","7270","30","0.41","204919061070"
"232140","와이아이케이","KOSDAQ","반도체","4100","105","2.63","336385935000"
"065530","와이어블","KOSDAQ","통신서비스","2315","5","0.22","122370900000"
"067900","와이엔텍","KOSDAQ","기타서비스","9170","190","2.12","166890873030"
"155650","와이엠씨","KOSDAQ","IT부품","6170","-40","-0.64","120156788860"
"273640","와이엠텍","KOSDAQ","일반전기전자","21350","-550","-2.51","234124100000"
"251370","와이엠티","KOSDAQ","화학","13280","-240","-1.78","216656081920"
"066430","와이오엠","KOSDAQ","유통","872","-3","-0.34","31749839152"
"193250","와이제이엠게임즈","KOSDAQ","IT부품","1300","0","0.00","74656108800"
"273060","와이즈버즈","KOSDAQ","기타서비스","1589","-28","-1.73","80180275798"
"019210","와이지-원","KOSDAQ","금속","6770","-70","-1.02","206984754630"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","59500","2300","4.02","1110256850500"
"332570","와이팜","KOSDAQ","IT부품","3055","75","2.52","114077842580"
"079000","와토스코리아","KOSDAQ","화학","5550","-50","-0.89","39960000000"
"032820","우리기술","KOSDAQ","일반전기전자","1402","-2","-0.14","211176395808"
"041190","우리기술투자","KOSDAQ","금융","4605","-5","-0.11","386820000000"
"115440","우리넷","KOSDAQ","통신장비","9440","-210","-2.18","98502293600"
"046970","우리로","KOSDAQ","유통","1317","-62","-4.50","42209367978"
"082850","우리바이오","KOSDAQ","일반전기전자","3260","45","1.40","156860044280"
"215360","우리산업","KOSDAQ","운송장비·부품","14380","-120","-0.83","131320503940"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","4870","-130","-2.60","91981350670"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1940","57","3.03","134321027420"
"037400","우리엔터프라이즈","KOSDAQ","유통","1950","0","0.00","51135524700"
"153490","우리이앤엘","KOSDAQ","반도체","1000","-20","-1.96","51480000000"
"101170","우림피티에스","KOSDAQ","기계·장비","7090","90","1.29","95715000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","2780","10","0.36","108623229120"
"103840","우양","KOSDAQ","음식료·담배","2925","0","0.00","41704650000"
"046940","우원개발","KOSDAQ","건설","3530","-10","-0.28","63802455500"
"215380","우정바이오","KOSDAQ","기타서비스","2815","-30","-1.05","36475393465"
"065680","우주일렉트로","KOSDAQ","IT부품","15000","440","3.02","145950000000"
"018620","우진비앤지","KOSDAQ","제약","1505","8","0.53","43478385965"
"307280","원바이오젠","KOSDAQ","제약","1902","-20","-1.04","69336284016"
"053080","원방테크","KOSDAQ","기계·장비","10240","-30","-0.29","133118023680"
"032940","원익","KOSDAQ","유통","4250","70","1.67","77321227500"
"240810","원익IPS","KOSDAQ","반도체","30650","-750","-2.39","1504421565650"
"074600","원익QnC","KOSDAQ","비금속","23200","-400","-1.69","609881600000"
"104830","원익머트리얼즈","KOSDAQ","반도체","27250","-650","-2.33","343568000000"
"014190","원익큐브","KOSDAQ","유통","2135","45","2.15","75578799310"
"217820","원익피앤이","KOSDAQ","기계·장비","8470","-130","-1.51","368060114730"
"030530","원익홀딩스","KOSDAQ","기계·장비","3520","40","1.15","271877693120"
"012620","원일특강","KOSDAQ","금속","9990","-50","-0.50","43956000000"
"382840","원준","KOSDAQ","기계·장비","24550","-300","-1.21","369737067150"
"336570","원텍","KOSDAQ","의료·정밀기기","6080","170","2.88","534595862080"
"376980","원티드랩","KOSDAQ","소프트웨어","14860","330","2.27","140383846560"
"008370","원풍","KOSDAQ","화학","5080","0","0.00","60960000000"
"008290","원풍물산","KOSDAQ","섬유·의류","786","-8","-1.01","31985231694"
"101160","월덱스","KOSDAQ","반도체","21600","-350","-1.59","356637448800"
"336060","웨이버스","KOSDAQ","출판·매체복제","2090","-120","-5.43","98585718000"
"095270","웨이브일렉트로","KOSDAQ","IT부품","5130","40","0.79","76802543280"
"065950","웰크론","KOSDAQ","섬유·의류","3135","25","0.80","88505131770"
"076080","웰크론한텍","KOSDAQ","건설","5350","210","4.09","118757464950"
"196700","웹스","KOSDAQ","화학","2960","25","0.85","42517866240"
"069080","웹젠","KOSDAQ","디지털컨텐츠","17900","-70","-0.39","632064823600"
"053580","웹케시","KOSDAQ","금융","16510","-480","-2.83","225134454480"
"071460","위니아","KOSDAQ","일반전기전자","2200","0","0.00","79128049000"
"377460","위니아에이드","KOSDAQ","운송","6810","-100","-1.45","104829088050"
"044340","위닉스","KOSDAQ","일반전기전자","13000","0","0.00","232354525000"
"330350","위더스제약","KOSDAQ","제약","8470","-200","-2.31","111742829660"
"348350","위드텍","KOSDAQ","의료·정밀기기","12050","0","0.00","122712380000"
"112040","위메이드","KOSDAQ","디지털컨텐츠","49850","-2850","-5.41","1684778555700"
"101730","위메이드맥스","KOSDAQ","디지털컨텐츠","16640","-1020","-5.78","554033658880"
"123420","위메이드플레이","KOSDAQ","디지털컨텐츠","15670","-900","-5.43","179732424140"
"065370","위세아이텍","KOSDAQ","출판·매체복제","21850","-1450","-6.22","152090726900"
"038620","위즈코프","KOSDAQ","유통","849","24","2.91","56497948785"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","16770","-280","-1.64","717122446170"
"036090","위지트","KOSDAQ","기계·장비","754","-6","-0.79","77644056308"
"136540","윈스","KOSDAQ","소프트웨어","14270","-70","-0.49","197841591740"
"320000","윈텍","KOSDAQ","기계·장비","5540","840","17.87","102485279920"
"097800","윈팩","KOSDAQ","반도체","1828","37","2.07","108920458688"
"192390","윈하이텍","KOSDAQ","금속","3590","5","0.14","38258256640"
"313760","윌링스","KOSDAQ","일반전기전자","7640","-130","-1.67","43453775880"
"335870","윙스풋","KOSDAQ","유통","3070","-60","-1.92","47220965540"
"900340","윙입푸드","KOSDAQ","금융","1001","-1","-0.10","48021401428"
"036200","유니셈","KOSDAQ","반도체","6500","-100","-1.52","199317449500"
"018000","유니슨","KOSDAQ","기계·장비","1703","82","5.06","208188383169"
"203450","유니온커뮤니티","KOSDAQ","일반전기전자","4190","-135","-3.12","61505039330"
"011320","유니크","KOSDAQ","운송장비·부품","6590","50","0.76","127323380050"
"086390","유니테스트","KOSDAQ","반도체","11860","-100","-0.84","250650734360"
"241690","유니테크노","KOSDAQ","운송장비·부품","4650","-130","-2.72","116303777250"
"142210","유니트론텍","KOSDAQ","유통","4485","-40","-0.88","84563396775"
"048430","유라테크","KOSDAQ","일반전기전자","8320","-10","-0.12","95846400000"
"206650","유바이오로직스","KOSDAQ","제약","8120","220","2.78","295931832840"
"089850","유비벨록스","KOSDAQ","소프트웨어","12950","350","2.78","96564705300"
"084440","유비온","KOSDAQ","소프트웨어","1590","-29","-1.79","31343352000"
"032620","유비케어","KOSDAQ","소프트웨어","6700","250","3.88","349720831300"
"264450","유비쿼스","KOSDAQ","통신장비","15300","210","1.39","156759301800"
"078070","유비쿼스홀딩스","KOSDAQ","금융","14850","-60","-0.40","277644925800"
"024800","유성티엔에스","KOSDAQ","운송","2475","25","1.02","77414579550"
"054930","유신","KOSDAQ","기타서비스","35800","-250","-0.69","107400000000"
"069330","유아이디","KOSDAQ","IT부품","1945","86","4.63","27601671995"
"049520","유아이엘","KOSDAQ","IT부품","4705","-125","-2.59","102498123880"
"435380","유안타제10호스팩","KOSDAQ","금융","2070","5","0.24","11861100000"
"449020","유안타제13호스팩","KOSDAQ","금융","1997","-8","-0.40","19430810000"
"367480","유안타제8호스팩","KOSDAQ","금융","2070","0","0.00","13434300000"
"430700","유안타제9호스팩","KOSDAQ","금융","2065","-20","-0.96","10820600000"
"263770","유에스티","KOSDAQ","금속","3935","175","4.65","93260176820"
"388720","유일로보틱스","KOSDAQ","기계·장비","26950","-750","-2.71","231253799700"
"340930","유일에너테크","KOSDAQ","기계·장비","19180","-140","-0.72","206366135920"
"023410","유진기업","KOSDAQ","비금속","3500","0","0.00","270588020500"
"056080","유진로봇","KOSDAQ","기계·장비","7780","160","2.10","291844542560"
"373340","유진스팩6호","KOSDAQ","금융","2255","-5","-0.22","6810100000"
"388800","유진스팩7호","KOSDAQ","금융","2155","-10","-0.46","10796550000"
"413630","유진스팩8호","KOSDAQ","금융","2060","-30","-1.44","12195200000"
"442130","유진스팩9호","KOSDAQ","금융","2100","-15","-0.71","7266000000"
"084370","유진테크","KOSDAQ","반도체","26500","-300","-1.12","607275113000"
"178780","유테크","KOSDAQ","유통","8650","0","0.00","60240295400"
"179900","유티아이","KOSDAQ","IT부품","23000","1800","8.49","374598585000"
"263050","유틸렉스","KOSDAQ","제약","5370","-10","-0.19","197416531350"
"191410","육일씨엔에쓰","KOSDAQ","IT부품","2780","-20","-0.71","27043901160"
"372170","윤성에프앤씨","KOSDAQ","금속","70600","100","0.14","563320788800"
"072770","율호","KOSDAQ","소프트웨어","2305","85","3.83","127273126635"
"039020","이건홀딩스","KOSDAQ","종이·목재","3325","75","2.31","75094157425"
"067920","이글루","KOSDAQ","소프트웨어","8260","10","0.12","90827942940"
"044960","이글벳","KOSDAQ","유통","6060","280","4.84","76609810980"
"303530","이노뎁","KOSDAQ","소프트웨어","17200","-300","-1.71","126235942800"
"296640","이노룰스","KOSDAQ","소프트웨어","13530","-650","-4.58","69568012800"
"302430","이노메트리","KOSDAQ","기계·장비","14850","0","0.00","146023138800"
"056090","이노시스","KOSDAQ","의료·정밀기기","1180","0","0.00","93078496760"
"073490","이노와이어리스","KOSDAQ","통신장비","30500","-250","-0.81","231917303000"
"215790","이노인스트루먼트","KOSDAQ","통신장비","1310","-6","-0.46","52770925190"
"344860","이노진","KOSDAQ","화학","4815","-235","-4.65","57924450000"
"246960","이노테라피","KOSDAQ","제약","8270","-170","-2.01","46437232610"
"088390","이녹스","KOSDAQ","운송장비·부품","31750","-300","-0.94","298000547000"
"272290","이녹스첨단소재","KOSDAQ","IT부품","39400","-1350","-3.31","792950925200"
"053350","이니텍","KOSDAQ","소프트웨어","4760","-60","-1.24","94204760160"
"041520","이라이콤","KOSDAQ","IT부품","5270","40","0.76","64234607100"
"264850","이랜시스","KOSDAQ","일반전기전자","2720","-15","-0.55","79617152640"
"054210","이랜텍","KOSDAQ","IT부품","14560","-210","-1.42","368240017600"
"164060","이루다","KOSDAQ","의료·정밀기기","7560","-30","-0.40","142103112480"
"065440","이루온","KOSDAQ","소프트웨어","2875","-55","-1.88","78415682500"
"115610","이미지스","KOSDAQ","반도체","2095","-40","-1.87","32112738220"
"078020","이베스트투자증권","KOSDAQ","금융","4735","-10","-0.21","262703434650"
"131400","이브이첨단소재","KOSDAQ","IT부품","2085","135","6.92","66860614485"
"351330","이삭엔지니어링","KOSDAQ","컴퓨터서비스","9920","-370","-3.60","82222118400"
"080010","이상네트웍스","KOSDAQ","인터넷","5860","-70","-1.18","58600000000"
"086890","이수앱지스","KOSDAQ","제약","6770","310","4.80","224646662360"
"047560","이스트소프트","KOSDAQ","소프트웨어","11300","-470","-3.99","128553681600"
"900110","이스트아시아홀딩스","KOSDAQ","금융","159","-1","-0.63","46417195950"
"067010","이씨에스","KOSDAQ","정보기기","4365","-45","-1.02","53663310000"
"102710","이엔에프테크놀로지","KOSDAQ","화학","21250","-300","-1.39","303616515000"
"066980","이엔코퍼레이션","KOSDAQ","디지털컨텐츠","3580","-100","-2.72","178950656860"
"063760","이엘피","KOSDAQ","반도체","5280","330","6.67","49236686400"
"123570","이엠넷","KOSDAQ","기타서비스","4575","85","1.89","101913056850"
"083470","이엠앤아이","KOSDAQ","IT부품","3165","-315","-9.05","66077660970"
"095190","이엠코리아","KOSDAQ","기계·장비","3030","30","1.00","129020542110"
"091120","이엠텍","KOSDAQ","IT부품","23150","300","1.31","396627468400"
"039030","이오테크닉스","KOSDAQ","반도체","74000","-1300","-1.73","911646700000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","27850","1150","4.31","845589470150"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","8230","-20","-0.24","195487683800"
"181340","이즈미디어","KOSDAQ","의료·정밀기기","2705","0","0.00","54259503030"
"353810","이지바이오","KOSDAQ","음식료·담배","3975","5","0.13","135912087000"
"099750","이지케어텍","KOSDAQ","소프트웨어","31050","-1500","-4.61","212219794800"
